Name,Vorname,Partei,ListeNr,svy_q2,svy_q3,svy_q4,Patriotismus,Zuwanderung,Umwelt,Energie,Wirtschaft,Sozialwerke,Familie,Gesundheit,Gleichstellung,Landwirtschaft,Verkehr,Bildung,Schwerpunkt
Binder-Keller,Marianne,Mitte,04a,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bindschedler,Patrick,EVP,07e,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Binggeli,Tatjana,SP,02a,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bino,Mauro,Mitte,04h,"Ich engagiere mich in der Politik, weil ich der Meinung bin, dass für die  ältere Generation zuwenig getan wird. Neben immer weiter sinkenden Renten ist die Betreuung im Alter vorwiegend in Altersheimen ein auf uns zukommendes Problem, welches nur wenig wahrgenommen wird.","Das Gesundheitssystem muss revolutioniert werden, indem alle Teilnehmer ( Versicherer, Ärzte und Patienten) involviert werden und ein Kompromiss gefunden wird. Ansonsten wird das System auf Kosten der sozial Schwachen kollabieren.",Der Kanton Aargau soll ein fortschrittlicher Kanton bleiben mit einer hohen sozialen Kompetenz für die Bürger jeden Alters.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
Bircher,Martina,SVP,01a,Ich setzte mich für unsere Schweiz ein damit unser Land so einzigartig bleibt für unsere nachkommenden Generationen.,"Es braucht eine neue Migrations- und Asylpolitik wenn wir nicht alle paar Jahre eine Flüchtlingskrise erleben wollen. Die Zuwanderung muss wieder selber gesteuert werden, wenn wir keine 10 Millionen Schweiz wollen. Die Gesundheitskosten sowie die Vorsorgesysteme geraten ins Ungleichgewicht.","Selbstbewusster Kanton, der seine Vorzüge einbringen kann. Der Aargau darf nicht der Kanton sein, welcher viele “Lasten“ für die Schweiz trägt aber selber nichts davon hat.",0.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,Zuwanderung
Blaser,Christian,EVP,07g,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Blülle,Benjamin,Junge_SVP,01b,"Die Jungen werden in Zukunft die Politik machen. Leider gibt es, heutzutage noch zu wenig Jungpolitiker, die für eine freie und unabhängige Schweiz einstehen. Das ist einer meiner Hauptmotivationspunkte, warum ich mich dazu entschieden habe, in der Politik etwas bewegen zu wollen.","Überlastung in unserem Land durch den enormen Bevölkerungswachstum entgegenwirken, sowie die Selbstversorgungssicherheit gewährleisten, um frei und unabhängig sein zu können.",Die Gemeinden von den Sozialhilfeausgaben entlasten.,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Patriotismus
Blunier,Joel,EVP,07a,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Blunschi,Francisca,GLP,06c,"Seit Kindheit liegt mir die Umwelt am Herzen und ich will nicht länger dabei zusehen, wie die Menschheit lebenswichtige Ressourcen mit Füssen tritt. Zudem stört mich das zunehmende Leistungsdenken in der Wirtschaft.",Die aktuell wichtigsten Themen sind für mich der Umweltschutz und das Rentensystem. Bei beiden Themen möchte ich mich dafür einsetzen das vor allem die junge Generation einen Nutzen daraus ziehen kann.,Der Kanton Aargau soll auf Bundesebene als lebenswerter Kanton mit einer engagierten Bevölkerung wahrgenommen werden.,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Umwelt
Bodmer,Stefanie,GLP,06f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Boller,Marina,Mitte,04i,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bolliger,Martina,EDU,8,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Borer,Adrian,GLP,06c,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Borer-Mathys,Barbara,SVP,01a,"Mein Motto ist: «Nicht träumen – machen!». Ich will mich einbringen und in der Partei, in der Gemeinde, dem Kanton und mit Weitblick auch auf Bundesebene mitarbeiten. Man kann nicht nur nehmen und muss auch etwas geben. Dazu gehört meine uneingeschränkte Unterstützung der bürgerlichen Politik.","An erster Stelle steht die Begrenzung der Zuwanderung. Damit verbunden gilt es auch unsere Werte zu bewahren und zu schützen. Für uns alle stehen auf dem Weg in eine gute Zukunft viele Reformen an: Altersvorsorge, Gesundheitswesen, Bildung, Digitalisierung, wirtschaftliches Umfeld und vieles andere.","Parlament und Verwaltung müssen effizienter, sachbezogener und schneller werden. Parteiliches Machtgehabe darf nicht über dem qualitativen Lösungsprozess stehen. Die Werte der direkten Demokratie sind zu schützen. Neutralität, Eigenständigkeit und Föderalismus stehen über allem.",2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Patriotismus
Bossard,Nicolá,Gruene,05a,"Was mich zutiefst motiviert ist weder das Ausmass der Krisen noch die politische Ignoranz. Es ist die schier überwältigende Fülle an Lösungen, die bereits heute existieren – und unser Leben erst noch viel schöner machen können. Für diese schönere Welt setze ich mich ein - mit Herz, Hand und Verstand","Politik und Gesellschaft müssen die Klimakrise in ihrer ganzen tödlichen Macht erkennen. Und dann werden wir merken, was wirklich, wirklich zählt. (Tipp: Es ist nicht das grössere Auto oder der Christmas-Shopping Flug nach New York). Dann werden Dinge möglich, die heute noch undenkbar sind.","Auch eine Aargauer Familie wird sich freuen, wenn vor ihrer Wohnung keine Abgase in die Luft gepustet werden und der Verkehrslärm verschwindet. Sie werden begeistert durch den Kanton radeln, auf blauschimmernde Solardächer und farbenfrohe Gärten schauen und denken: «Was für ein schöner Kanton!&quot;",0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,Verkehr
Bossert,Martin,EDU,8,"Als aktiver Grossrat beschäftige ich mich täglich mit Politik.Laufend setze ich mich für den Erhalt unserer christlichen Werte, einen ausgeglichenen Finanzhaushalt und dem Erhalt eines gesunden Mittelstands ein. Meine Erfahrung und mein Engagement können auch national etwas bewirken.","Aktuell befindet sich unsere Neutralität stark unter Druck. Mir ist wichtig, dass diese aufrecht erhalten bleibt. In Energie-, Finanz- und Migrationsfragen müssen mit unseren Partnern aus einer Position der Stärke gute Verträge abgeschlossen werden, ohne dass die Schweiz der EU beitritt.","Generell ist mir wichtig, dass Familien, welche ihre Kinder selbst betreuen, den Familien mit fremdbetreuten Kindern nicht schlechter gestellt sind. Speziell für den Kanton Aargau ist mir eine gute Zusammenarbeiit mit dem Astra wichtig. Der Ausbau der Autobahnkreisel in Rothtrist geht zu langsam.",1.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,Familie
Brandestini,Robin,FDP,03c,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Brauchart,Heinz,Mitte,04h,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Braun,Eliane,EVP,07g,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Brem-Ingold,Rita,Mitte,04a,"Meine Lebenserfahrung. Gut vernetzt habe ich gemerkt, dass man zu verschiedenen Themen nur politisch Einfluss nehmen kann. Das war der Startschuss; ich wollte! Alleine ist das nicht möglich, darum brauche ich den Support der Bevölkerung. Entscheide treffen, das beflügelt,  bewegt und macht Freude.","Alterspolitik - Gesundheit, Migration - Asylwesen, Umwelt - Wirtschaft. Unsere Lebenserwartung steigt und die damit verbundenen Herausforderungen: Pflege, Krankenkasse, Wohnungen etc., dazu gehören auch die AHV und Pensionskasse. Gerne will ich an Lösungen mitarbeiten und neue Wege aufzeigen.","Den Mittelstand fördern. Familienpolitik von Jung bis Alt mit ihren Herausforderungen thematisieren und den Mensch in den Mittelpunkt stellen. Aktuelle, finanziell mögliche Lösungen erarbeiten und den Mittelweg finden zum Wohle aller. Über den Tellerrand hinausschauen und den Kantonen Hand bieten.",0.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,"Gesundheit, Sozialwerke, Zuwanderung"
Brizzi,Simona,SP,02a,"Bei verschiedenen Themen sollten nicht nur kantonale sondern auch nationale Lösungen gefunden werden. Nach 12 Jahren als Grossrätin bin ich bereit für Bern. Ich bringe das nötige Rüstzeug mit und möchte mich auf nationaler Ebene sachorientiert, engagiert und konstruktiv für unser Land einsetzen.","Der demografische Wandel, der Fachkräftemangel, der Klimawandel und die Versorgungssicherheit werden uns alle fordern. Dazu braucht es eine gute Zusammenarbeit zwischen Politik, Wirtschaft, Wissenschaft und Gesellschaft.","Für die Anliegen des Aargaus habe ich ein offenes Ohr. Ich möchte mich in Bern für tragfähige Lösungen zum Wohl einer sozialen, ökologischen und wirtschaftlich starken Gesellschaft einzusetzen. Durch konstruktive Lösungsansätze erhoffe ich mir Impulse und Unterstützung auch für den Aargau.",0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Wirtschaft, Umwelt, Zuwanderung"
Brodmann,Esther,EVP,07g,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Brönnimann,Elisabeth,EVP,07e,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Brönnimann-Roggli,Manuela,EVP,07g,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bruderer,Anita,FDP,03f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Brugger,Caroline,Mitte,04g,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Brügger,Martin,SP,02a,"Ich bin überzeugt einer der besseren/vielseitigen Aargauer Kandidaten zu sein; mit einem breiten Spektrum in Energie-, Umweltpolitik; in Verkehrspolitik, in Gesundheitspolitik und Sicherheitsfragen. Es stehen wichtige Probleme und Entscheidungen an, welche vernetzt angegangen werden müssen.","Ich stehe ein für Mensch und Umwelt. Als Ing. will ich, dass Systeme funktionieren, auch eine gute Klima-/Energiepolitik. Menschen müssen mit sozialer Sicherheit arbeiten/leben; davon profitieren auch Unternehmen. Bildung, Forschung, Energie-/Wasserversorgung, ÖV dürfen nicht privatisiert werden.","Ich will, dass die Schweiz lebenswert ist und nicht jeder m2 zubetoniert wird. Dafür bracht es eine gute ÖV Versorgung  - auch in den Regionen. Für die Schweiz ist eine gute Energie-/Klimapolitik zentral. - Wachstum um jeden Preis ist nicht angesagt. Gute Bildung/Forschung sind zentral.",2.0,0.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,Energie
Bruggisser,Marcel,FDP,03f,"Politisch war ich schon immer interessiert, ich war Grossrat im  Aargau. Ein spezielle Erfahrung, die ich einbringen will und kann, ist mein Werdegang. Ich hatte wenig Zugang zu weiterführender Bildung. Somit ist Chancengerechtigkeit und Durchlässigkeit in der Bildung ein grosses Thema für mich.","Dringend ist der Klimawandel, allerdings muss auch dort ein nachhaltiges Vorgehen gewählt werden. Kraftwerke abzustellen, ohne dass dafür die notwendige wiedererneuerbare Energie vorhanden ist, ist zu kurzsichtig. Am Herzen liegt mir natürlich auch die Sicherstellung der Gesundheitsversorgung!","Der Kanton Aargau liegt mir sehr am Herzen, er zeichnet sich durch vernünftige, gut abgestützte Lösungen aus, da will ich mich weiter engagieren. Ich werde mich dafür einsetzen, dass der Aargau weiter über gute Verkehrsverbindungen verfügt, sowie für den Technologiestandort Aargau.",0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,Energie
Bruggmann,Angelina,Junge_GLP,06b,Gleichstellung war für mich immer ein wichtiges Thema und da will ich auch mehr erreichen. Leider sind junge Frauen noch immer nicht so gut vertreten in der Politik was man auch an unsere Gesellschafts- und Familienpolitik spürt. Deshalb habe ich mich für ein politisches Engagement entschieden.,Die Gleichstellung und die freie Wahl des Lebensmodell soll konsequent vorangetrieben werden. Die Vereinbarkeit von Beruf und Familie muss verbessert werden und hilft unserer Gesellschaft und Wirtschaft. Dafür würde ich mich als erstes einsetzen.,Die Schweiz und der Kanton Aargau sollen weiterhin einen lebenswerten Platz bleiben und sich mit innovativen Ideen weiterentwickeln. Damit auch die kommenden Generationen die Vorteile unserer schönen Heimat erleben dürfen - geschaffen durch gute Rahmenbedingungen der Bundesversammlung.,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,1.0,Familie
Brun,Janine,Mitte,04h,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bucher,Ralf,Mitte,04a,Ich habe dank meiner 20-jährigen Tätigkeit als Geschäftsführer beim Bauernverband Aargau und über zehn Jahren im Grossen Rat sehr viel Erfahrung. Deshalb habe ich zahlreichen Geschäften zum Durchbruch verholfen. Das will ich auf nationaler Ebene mit einem noch grösseren Wirkungskreis fortführen.,"Ich will die sichere Versorgung mit gesunden Nahrungsmitteln stärken und den Zubau von erneuerbaren Energien forcieren, um unabhängiger zu werden. Dazu braucht es weniger Bürokratie und mehr Vertrauen in die Unternehmen. Der Fokus ist auf das grosse Ganze zu legen und nicht auf Kleinkram.",Der Aargau ist ein enorm vielseitiger Kanton und darf in Bern durchaus auch selbstbewusster auftreten. Sei dies bei Forderungen im Bereich Verkehr und Infrastruktur oder auch als wichtiger Nahrungs- und Energielieferant. Zudem soll der Aargau im Bereich Forschung seine wichtige Stellung ausbauen.,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,Energie
Büchler,Leonardo,Junge_SVP,01b,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Budmiger,Hampi,GLP,06a,"Ich bin seit über 15 Jahren auf kommunaler und kantonaler Ebene in der Politik engagiert. Zeit die nationale Stufe zu betreten. Ich will Einfluss nehmen und gestalten, übernehme gerne Verantwortung und habe den MUT FÜR LÖSUNGEN.","Mit Anreizen eine nachhaltige Wirtschaft fördern und stärken, nicht mit Verboten. Auf veränderte Bedingungen (klimatisch und wirtschaftlich) einstellen. Im Gesundheitswesen finanzielle Fehlanreize eliminieren (ESAF) und dem Generationenvertrag höchste Priorität geben (AHV-Alter und PK-Reform).",Den Aargau als Hightech- und Wirtschaftsstandort mit der idealen Lage zwischen den grossen Wirtschaftszentren positionieren und die Wichtigkeit in Investitionen für Ausbildung und Infrastruktur an dieser zentralen Lage sicherstellen.,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,Wirtschaft
Büeler-Moser,Regula,EVP,07g,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bühler,Andrea,FDP,03b,"Ich bin schon seit über zehn Jahren bei den Jungfreisinnigen, weil ich mich schon immer aktiv für eine liberale Schweiz einsetzen will. Freiheit und unabhänggkeit sind mir wichtig. Ebenso will ich erreichen, dass Familie und Beruf einfacher vereinbar sind und auch die Altersvorsorge dafür stimmt.","Fachkräftemangel mit der Vereinbarkeit Familie und Beruf fördern. Ebenso muss sich die Altersvorsorge, zB Koordinationsabzug anpassen an Pensum, mit den neuen Arbeitsteilung von Mann und Frau anpassen. Durch gezielte Massnahemen werden viele Mütter wieder (mehr) arbeiten.","Standortattraktivität fördern. Spitäler mit Fachpersonen fair bezahlen, damit das Gesundheitswesen erhalten bleibt.",1.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,Familie
Bühler,Franziska,EVP,07e,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bühlmann,Roland,Andere,11,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Buhofer,Barbara,FDP,03c,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Buik,Michael,GLP,06f,"Durch meine langjährige Erfahrungen im CH-Gesundheitswesen, konnte ich viele Lücken im System erkennen. Die Herausforderungen werden nicht abnehmen. Es braucht neue Lösungsansätze, die zuerst politisch auf den Weg gebracht werden müssen. Medizin und Ökonomie schliessen sich nicht aus!","Welche Lösungen gibt es vor dem Hintergrund des demographischen Wandels unserer Gesellschaft. Welche klientenorientierten Ansätze müssen verfolgt werden, um auch den Nutzen für die Menschen zu erhöhen und nicht die soziale Isolation zu verstärken. Wie kann der Arbeitsmarkt wieder attraktiv werden?",Modelle für ein integrierendes Versorgungssystem als Pilot vorantreiben. Nach den vielen Worten müssen nun Taten folgen. Unser Gesundheitssystem ist zu egoistisch und mit Blick auf die Herausforderungen der Zukunft zu wenig sozial und altruistisch. Wir finden nur gemeinsam die richtigen Lösungen.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Gesundheit
Burger,Nicole,SVP,01a,"Die letzten Jahre haben mich aufgerüttelt. Planwirtschaftliche Klimapolitik, Corona-Einschränkungen, der auf Notrecht basierende CS-Deal – unsere Demokratie und unsere Freiheiten werden immer mehr eingeschränkt. Mein wichtigstes politisches Ziel ist es, dieser Entwicklung Einhalt zu gebieten.","Die Schweiz steht mit ihren bewährten Werten wie Neutralität, Demokratie und Rechtstaatlichkeit unter Druck. Zu denken ist etwa an die geplante institutionelle Einbindung in die EU. Die Politik muss die Kraft haben, dem entgegenzuhalten, um den Erfolg unseres Landes langfristig zu sichern.","Unser politisches System basiert u.a. auf Föderalismus. Wichtig ist, dass die Kantone ihre eigenständige Aufgabenerfüllung bewahren können. Der Kanton Aargau ist stark im Wettbewerb mit anderen Kantonen und muss seine zahlreichen Vorteile weiterhin ausspielen können. Dafür will ich mich einsetzen.",4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Patriotismus
Burger,Alain,SP,02a,Gerechtigkeit ist mein Antrieb Politik zu machen. Ich setze mich für andere Menschen ein und vertrete klare Haltungen. 2014 wurde ich in den Wettinger Einwohnerrat gewählt und seit 2019 bin ich Grossrat des Kantons Aargau. Durch meine parlamentarischen Erfahrungen bin ich bereit für den Nationalrat.,"Der Fachkräftemangel: Deshalb setze ich mich dafür ein, dass der duale und der akademische Bildungsweg attraktiv und durchlässig bleiben und dass der individuelle Bildungserfolg durch die erbrachten Leistungen und nicht durch die soziale Herkunft bestimmt wird. Denn Bildung stärkt den Menschen.","Die Schulen, die Spitäler, der öffentliche Verkehr und die digitale Infrastruktur sollen uns allen gehören und nicht profitorientiert sein. Ich engagiere mich für einen innovativen Service public, faire Löhne, gute Renten, bezahlbare Mieten und eine umweltfreundliche Enegieversorgung.",0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,Bildung
Burgherr,Thomas,SVP,01a,"Ich kenne als Unternehmer nicht nur den Alltag der Wirtschaft, sondern auch die Anliegen meiner Mitarbeitenden. Mir ist es wichtig, dass weiterhin möglichst viele Milizpolitiker, die mit beiden Beinen noch ein Leben ausserhalb der Politik kennen, in Bern sich einbringen können.","Die grösste Herausforderung besteht darin, dass die Schweiz weiterhin für Unternehmen und die Bevölkerung attraktiv bleibt. Dazu braucht es mehr unternehmerische und individuelle Freiheit, sowie müssen wir die Mitsprache des Volkes und die Eigenverantwortung stärken.","Möglichst viel Föderalismus und weniger Zentralisierung, sodass der Kanton möglichst viel Handlungs- und Gestaltungsspielraum hat. Starke Kantone sind zentrale Pfeiler für unser Erfolgsmodell Schweiz.",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Burgstaller,Wolfgang,EDU,8,"Unsere Zeit braucht mehr Realismus und Unaufgeregtheit. Meine biblischen Werte sind Mann, Frau, Ehe, Familie, Bildung, Verlässlichkeit. Freude an Tatsachenwahrheiten und Vernunftwahrheit. Ich will, dass die Gesellschaft mehr politischen Diskurs übt. Bürger fragend bleiben und sich offen äussern.","Verfassungsmässige Neutralität und Souveränität der Schweiz sichern. Offenlegung ausländischer Ansprüche im Inland, insbesondere der PPP: Public-Private-Partnership.",Den wirtschaftlichen Standort des Kanton Aargaus stärken. Die Attraktivität für Unternehmen steigern und Arbeitsplätze im Wettbewerb gegen die Nachbarmetropolen erhalten und mehren.,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Wirtschaft
